Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Osvaldo S.S., Jr., Lopes D., Silva A.C., Abdelouahab Z.","57195137006;7006607981;24722153600;6507520081;","Developing software systems to Big Data platform based on MapReduce model: An approach based on Model Driven Engineering",2017,"Information and Software Technology","92",,,"30","48",,3,"10.1016/j.infsof.2017.07.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025631316&doi=10.1016%2fj.infsof.2017.07.006&partnerID=40&md5=85844ee21dd60c4ec4c39fb3bf47604a","Federal University of Maranhão - UFMA, São Luiz, Brazil","Osvaldo, S.S., Jr., Federal University of Maranhão - UFMA, São Luiz, Brazil; Lopes, D., Federal University of Maranhão - UFMA, São Luiz, Brazil; Silva, A.C., Federal University of Maranhão - UFMA, São Luiz, Brazil; Abdelouahab, Z., Federal University of Maranhão - UFMA, São Luiz, Brazil","Context: The need to analyze a large volume and variety of data for the purpose of extracting information has been promoting investments in Big Data, e.g., for storage, analysis and, more recently, methodologies and approaches for software system development for Big Data platforms. The application of software engineering for Big Data is recent and emerging, so in the literature we find a number of challenges and opportunities related to Big Data, but few practical approaches. Objective In this paper, we propose a practical approach based on MDE (Model Driven Engineering) to support the semi-automated development of software systems for Big Data platform that use MapReduce model. Method The proposed approach consists of framework, process, metamodels, visual Alf, transformation definitions written in ATL and Eclipse IDE plug-in. The proposed framework uses concepts of MDE, Weaving and software development based on Y. Our proposed process guides the use of our approach. A graphical notation and extended metamodel for Alf (i.e. visual Alf) assign executable behavior for UML or DSLs. An Eclipse IDE plug-in implements our approach. Results We show the applicability of the proposed approach through an illustrative example. Conclusion Our approach brings a contribution because the development of software systems is assisted by models which preserves the business logic and adds Big Data features throughout the development process. © 2017 Elsevier B.V.","Big Data; Framework; Metamodels; Model Driven Engineering","Application programs; Computer software; Data mining; Digital storage; Integrodifferential equations; Java programming language; Software design; Software engineering; Development process; Extracting information; Framework; Graphical notation; MapReduce models; Meta model; Model-driven Engineering; Software systems; Big data","Lopes, D.; Federal University of Maranhão - UFMABrazil; email: denivaldo.lopes@ufma.br",,"Elsevier B.V.",09505849,,ISOTE,,"English","Inf Software Technol",Article,"Final",,Scopus,2-s2.0-85025631316
"Brasileiro R.C., Souza V.L.F., Oliveira A.L.I.","55822767100;55822342100;7201929731;","Automatic trading method based on piecewise aggregate approximation and multi-swarm of improved self-adaptive particle swarm optimization with validation",2017,"Decision Support Systems","104",,,"79","91",,6,"10.1016/j.dss.2017.10.005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031827771&doi=10.1016%2fj.dss.2017.10.005&partnerID=40&md5=bbdce17d448e7f478f6a670024695fa5","Universidade Federal de Pernambuco, Centro de Informática, Av. Jornalista Aníbal Fernandes, s/n, Recife, PE  50740-560, Brazil","Brasileiro, R.C., Universidade Federal de Pernambuco, Centro de Informática, Av. Jornalista Aníbal Fernandes, s/n, Recife, PE  50740-560, Brazil; Souza, V.L.F., Universidade Federal de Pernambuco, Centro de Informática, Av. Jornalista Aníbal Fernandes, s/n, Recife, PE  50740-560, Brazil; Oliveira, A.L.I., Universidade Federal de Pernambuco, Centro de Informática, Av. Jornalista Aníbal Fernandes, s/n, Recife, PE  50740-560, Brazil","Financial time series represent the stock prices over time and exhibit behavior similar to a data stream. Many works report on the use of data mining techniques to predict the future direction of stock prices and to discover patterns in the time series data to provide decision support for trading operations. Traditional optimization methods do not take into account the possibility that the function to be optimized, namely, the final financial balance for operations considering some stock, may have multiple peaks, i.e., be represented by multimodal functions. However, multimodality is a known feature of real-world financial time series optimization problems. To deal with this issue, this article proposes the PAA-MS-IDPSO-V approach (Piecewise Aggregate Approximation - Multi-Swarm of Improved Self-adaptive Particle Swarm Optimization with Validation). The proposed method aims to find patterns in financial time series to support investment decisions. The approach uses multi-swarms to obtain a better particle initialization for the final optimization phase since it aims to tackle multimodal problems. Furthermore, it uses a validation set with early stopping to avoid overfitting. The patterns discovered by the method are used together with investment rules to support decisions and thus help investors to maximize the profit in their operations in the stock market. The experiments reported in this paper compare the results obtained by the proposed model with the Buy-and-Hold, PAA-IDPSO approaches and another approach found in the literature. We report on experiments conducted with S&P100 index stocks and using the Friedman Non-Parametric Test with the Nemenyi post-hoc Test both with 95% confidence level. The results show that the proposed model outperformed the competing methods and was able to considerably reduce the variance for all stocks. © 2017 Elsevier B.V.","Data mining; Multi-swarm optimization; Particle swarm optimization; Pattern discovery; Stock market; Time series representation","Aggregates; Commerce; Data mining; Decision support systems; Finance; Financial data processing; Financial markets; Investments; Optimization; Particle swarm optimization (PSO); Time series; Adaptive particle swarm optimizations; Financial time series; Investment decisions; Multi modal function; Multi-swarms; Optimization problems; Pattern discovery; Piecewise aggregate approximation; Electronic trading","Oliveira, A.L.I.; Universidade Federal de Pernambuco, Centro de Informática, Av. Jornalista Aníbal Fernandes, s/n, Brazil; email: alio@cin.ufpe.br",,"Elsevier B.V.",01679236,,DSSYD,,"English","Decis Support Syst",Article,"Final",,Scopus,2-s2.0-85031827771
"Messias J., Diniz J.P., Soares E., Ferreira M., Araújo M., Bastos L., Miranda M., Benevenuto F.","55802461500;57190374225;57190386613;57190378404;55790757200;57190377672;57192558463;8559211800;","An evaluation of sentiment analysis for mobile devices",2017,"Social Network Analysis and Mining","7","1", 20,"","",,,"10.1007/s13278-017-0437-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019235072&doi=10.1007%2fs13278-017-0437-2&partnerID=40&md5=da47fe9fe357b17b64c9404579aa14ba","Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil","Messias, J., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Diniz, J.P., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Soares, E., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Ferreira, M., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Araújo, M., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Bastos, L., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Miranda, M., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil; Benevenuto, F., Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil","Sentiment analysis has become a key tool to extract knowledge from data containing opinions and sentiments, particularly, data from online social systems. With the increasing use of smartphones to access social media platforms, a new wave of applications that explore sentiment analysis in the mobile environment is beginning to emerge. However, there are various existing sentiment analysis methods and it is unclear which of them are deployable in the mobile environment. In this paper, we provide the first of a kind study in which we compare the performance of 14 sentence-level sentiment analysis methods in the mobile environment. To do that, we adapted these methods to run on Android OS and then, we measure their performance in terms of memory, CPU, and battery consumption. Our findings unveil methods that require almost no adaptations and run relatively fast as well as methods that could not be deployed due to excessive use of memory. We hope our effort provides a guide to developers and researchers interested in exploring sentiment analysis as part of a mobile application and can help new applications to be executed without the dependency of a server-side API. We also share the Android API that implements all the 14 sentiment analysis methods used in this paper. © 2017, Springer-Verlag Wien.","Android; Mobile; Performance evaluation; Sentiment analysis","Application programming interfaces (API); Data mining; Mobile devices; Online systems; Social networking (online); Android; Battery consumption; Mobile; Mobile applications; Mobile environments; Performance evaluation; Sentiment analysis; Social media platforms; Android (operating system)","Messias, J.; Universidade Federal de Minas Gerais (UFMG)Brazil; email: johnnatan@dcc.ufmg.br",,"Springer-Verlag Wien",18695450,,,,"English","Soc. Netw. Analysis Min.",Article,"Final",,Scopus,2-s2.0-85019235072
"de Araujo D.A., Rigo S.J., Barbosa J.L.V.","56022132600;57191605344;8375489800;","Ontology-based information extraction for juridical events with case studies in Brazilian legal realm",2017,"Artificial Intelligence and Law","25","4",,"379","396",,5,"10.1007/s10506-017-9203-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025619626&doi=10.1007%2fs10506-017-9203-z&partnerID=40&md5=4f7579396fb6e50b0332548ceac105e2","University of Vale do Rio dos Sinos (UNISINOS), São Leopoldo, Brazil","de Araujo, D.A., University of Vale do Rio dos Sinos (UNISINOS), São Leopoldo, Brazil; Rigo, S.J., University of Vale do Rio dos Sinos (UNISINOS), São Leopoldo, Brazil; Barbosa, J.L.V., University of Vale do Rio dos Sinos (UNISINOS), São Leopoldo, Brazil","The number of available legal documents has presented an enormous growth in recent years, and the digital processing of such materials is prompting the necessity of systems that support the automatic relevant information extraction. This work presents a system for ontology-based information extraction from natural language texts, able to identify a set of legal events. The system is based on an innovative methodology based on domain ontology of legal events and a set of linguistic rules, integrated through inference mechanism, resulting in a flexible approach and scalable approach. A case study with the use of documents from the Superior Court in Brazil is related, with satisfactory results in precision and recall. © 2017, Springer Science+Business Media B.V.","Inference; Information extraction; Natural processing language; Ontology","Data mining; Information retrieval; Domain ontologies; Inference; Inference mechanism; Innovative methodologies; Natural language text; Natural processing language; Ontology-based information extraction; Precision and recall; Ontology","de Araujo, D.A.; University of Vale do Rio dos Sinos (UNISINOS)Brazil; email: denis.andrei.araujo@gmail.com",,"Springer Netherlands",09248463,,AINLE,,"English","Artif Intell Law",Article,"Final",,Scopus,2-s2.0-85025619626
"Rodrigues D., Papa J.P., Adeli H.","55558082400;23397842300;35612773100;","Meta-heuristic multi- and many-objective optimization techniques for solution of machine learning problems",2017,"Expert Systems","34","6", e12255,"","",,5,"10.1111/exsy.12255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037353558&doi=10.1111%2fexsy.12255&partnerID=40&md5=962e3799fe6213096741573d9a032983","Department of Computing, Federal University of São Carlos, São Carlos, SP, Brazil; Department of Computing, São Paulo State University, Bauru, SP, Brazil; Departments of Civil, Environmental, and Geodetic Engineering, Biomedical Engineering, Neuroscience, The Ohio State University, Columbus, OH, United States","Rodrigues, D., Department of Computing, Federal University of São Carlos, São Carlos, SP, Brazil; Papa, J.P., Department of Computing, São Paulo State University, Bauru, SP, Brazil; Adeli, H., Departments of Civil, Environmental, and Geodetic Engineering, Biomedical Engineering, Neuroscience, The Ohio State University, Columbus, OH, United States","Recently, multi- and many-objective meta-heuristic algorithms have received considerable attention due to their capability to solve optimization problems that require more than one fitness function. This paper presents a comprehensive study of these techniques applied in the context of machine learning problems. Three different topics are reviewed in this work: (a) feature extraction and selection, (b) hyper-parameter optimization and model selection in the context of supervised learning, and (c) clustering or unsupervised learning. The survey also highlights future research towards related areas. Copyright © 2017 John Wiley & Sons, Ltd","machine learning; meta-heuristic algorithms; multi-objective optimization","Artificial intelligence; Data mining; Feature extraction; Heuristic algorithms; Learning systems; Multiobjective optimization; Problem solving; Feature extraction and selection; Fitness functions; Hyper-parameter optimizations; Machine learning problem; Many-objective optimizations; Meta heuristic algorithm; Model Selection; Optimization problems; Optimization","Rodrigues, D.; Department of Computing, Federal University of São CarlosBrazil; email: douglasrodrigues.dr@gmail.com",,"Blackwell Publishing Ltd",02664720,,EXSYE,,"English","Expert Syst",Review,"Final",,Scopus,2-s2.0-85037353558
"Santos L.P.D., Caon T., Battisti M.A., Silva C.H.B.D., Simões C.M.O., Reginatto F.H., de Campos A.M.","57195284544;16232182900;57191841539;55266184000;7005853800;6603270966;6603815125;","Antioxidant polymeric nanoparticles containing standardized extract of Ilex paraguariensis A. St.-Hil. for topical use",2017,"Industrial Crops and Products","108",,,"738","747",,5,"10.1016/j.indcrop.2017.07.035","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026788050&doi=10.1016%2fj.indcrop.2017.07.035&partnerID=40&md5=45480b049d4397cf964b143c8cb20e25","Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil","Santos, L.P.D., Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil; Caon, T., Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil; Battisti, M.A., Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil; Silva, C.H.B.D., Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil; Simões, C.M.O., Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil; Reginatto, F.H., Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil; de Campos, A.M., Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, Trindade, Florianópolis, SC  88040-900, Brazil","Although various compounds from Ilex paraguariensis present high antioxidant activity, limitations in terms of chemical stability may be found, impacting on the formulation step. In this context, nanotechnology may be alternatively used to provide an additional protection for these compounds, avoiding degradative reactions. Different formulation parameters (eg. particle size, zeta potential, internal phase fraction) were assayed to maximize a local antioxidant action. Firstly, the extraction procedure for obtaining increased concentrations of antioxidant compounds was optimized. High stirring speed and ethanol as extractor liquid were defined as key parameters. Nanoparticles were prepared by double emulsion solvent evaporation technique. Polycaprolactone-based nanoparticles showed to be more stable than poly(lactic-co-glycolic acid)-based nanoparticles. Instead of poly(vinyl alcohol), Pluronic® was selected as surfactant because it avoids aggregate formation and provides smaller particle size. While higher polymer content contributes positively to maintaining both reduced size particle and distribution, an increased extract concentration impacted negatively on these parameters. Stability studies were also performed using skin extracts and homogenates and confirmed that nanostructures provide an additional protection. Moreover, the incorporation of Ilex extract in nanoparticles significantly reduced the amount of chlorogenic acid permeated through the skin (no ex vivo permeation until 12 h for this system), extending its topical antioxidant effect. © 2017","Chemical stability; Ilex paraguariensis; Polymer nanoparticles; Topical delivery","Antioxidants; Chemical compounds; Chemical stability; Emulsification; Nanoparticles; Nanostructures; Particle size; Polymers; Polyvinyl alcohols; Anti-oxidant activities; Antioxidant compounds; Double emulsion-solvent evaporation; Ilex paraguariensis; Poly lactic-co-glycolic acid; Polymer nanoparticles; Polymeric nanoparticles; Topical delivery; Data mining; antioxidant; ethanol; nanoparticle; nanotechnology; particle size; plant extract; polymer; shrub; solvent; surfactant; Ilex; Ilex paraguariensis","de Campos, A.M.; Programa de Pós-Graduação em Farmácia (PGFAR), Departamento de Ciências Farmacêuticas, Universidade Federal de Santa Catarina, Campus Universitário, TrindadeBrazil; email: angela.campos@ufsc.br",,"Elsevier B.V.",09266690,,ICRDE,,"English","Ind. Crops Prod.",Article,"Final",,Scopus,2-s2.0-85026788050
"Sinoara R.A., Antunes J., Rezende S.O.","15623669700;57194687209;7005154055;","Text mining and semantics: a systematic mapping study",2017,"Journal of the Brazilian Computer Society","23","1", 9,"","",,10,"10.1186/s13173-017-0058-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021660797&doi=10.1186%2fs13173-017-0058-7&partnerID=40&md5=d10b9d803eb262017cc5cb935f3fccc8","Laboratório de Inteligência Computacional (LABIC), Instituto de Ciências Matemáticas e de Computação (ICMC), Universidade de São Paulo (USP), São Carlos, SP  P.O. Box 668, 13561-970, Brazil","Sinoara, R.A., Laboratório de Inteligência Computacional (LABIC), Instituto de Ciências Matemáticas e de Computação (ICMC), Universidade de São Paulo (USP), São Carlos, SP  P.O. Box 668, 13561-970, Brazil; Antunes, J., Laboratório de Inteligência Computacional (LABIC), Instituto de Ciências Matemáticas e de Computação (ICMC), Universidade de São Paulo (USP), São Carlos, SP  P.O. Box 668, 13561-970, Brazil; Rezende, S.O., Laboratório de Inteligência Computacional (LABIC), Instituto de Ciências Matemáticas e de Computação (ICMC), Universidade de São Paulo (USP), São Carlos, SP  P.O. Box 668, 13561-970, Brazil","As text semantics has an important role in text meaning, the term semantics has been seen in a vast sort of text mining studies. However, there is a lack of studies that integrate the different research branches and summarize the developed works. This paper reports a systematic mapping about semantics-concerned text mining studies. This systematic mapping study followed a well-defined protocol. Its results were based on 1693 studies, selected among 3984 studies identified in five digital libraries. The produced mapping gives a general summary of the subject, points some areas that lacks the development of primary or secondary studies, and can be a guide for researchers working with semantics-concerned text mining. It demonstrates that, although several studies have been developed, the processing of semantic aspects in text mining remains an open research problem. © 2017, The Author(s).","Systematic review; Text mining; Text semantics","Digital libraries; Mapping; Semantics; Research problems; Systematic mapping; Systematic mapping studies; Systematic Review; Text mining; Data mining","Sinoara, R.A.; Laboratório de Inteligência Computacional (LABIC), Instituto de Ciências Matemáticas e de Computação (ICMC), Universidade de São Paulo (USP)Brazil; email: rsinoara@usp.br",,"Springer London",01046500,,,,"English","J. Braz. Comput. Soc.",Article,"Final",Open Access,Scopus,2-s2.0-85021660797
"Leite J.B., Mantovani J.R.S., Dokic T., Yan Q., Chen P.-C., Kezunovic M.","55263653000;7003891769;56449238000;55510773900;24330975100;35501128100;","Failure probability metric by machine learning for online risk assessment in distribution networks",2017,"2017 IEEE PES Innovative Smart Grid Technologies Conference - Latin America, ISGT Latin America 2017","2017-January",,,"1","6",,2,"10.1109/ISGT-LA.2017.8126683","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043459631&doi=10.1109%2fISGT-LA.2017.8126683&partnerID=40&md5=578da61afc007424c393df69ed6f2c35","Dep. of Electrical Engineering, São Paulo State University-UNESP, Ilha Solteira, Brazil; Dep. of Electrical and Computer Engineering, Texas AandM University, College Station, United States","Leite, J.B., Dep. of Electrical Engineering, São Paulo State University-UNESP, Ilha Solteira, Brazil; Mantovani, J.R.S., Dep. of Electrical Engineering, São Paulo State University-UNESP, Ilha Solteira, Brazil; Dokic, T., Dep. of Electrical and Computer Engineering, Texas AandM University, College Station, United States; Yan, Q., Dep. of Electrical and Computer Engineering, Texas AandM University, College Station, United States; Chen, P.-C., Dep. of Electrical and Computer Engineering, Texas AandM University, College Station, United States; Kezunovic, M., Dep. of Electrical and Computer Engineering, Texas AandM University, College Station, United States","The risk assessment approach is useful for monitoring and supervisory control because it provides distribution operator with the capability to quantify the tradeoff between reliability and economic performance. The risk assessment determines the likelihood of something going wrong in a distribution network through the failure probability metric. To deal with the massive variety of information required in the calculation of failure probability we propose a data mining approach. The proposed approach incorporates weather, asset and outage information for characterizing the risk in a distribution network section via GIS platform. © 2017 IEEE.","Electricity supply industry; Failure probability; Geographic information systems; Power distribution; Risk analysis","Data mining; E-learning; Electric power distribution; Electric power transmission networks; Electric utilities; Geographic information systems; Learning systems; Outages; Probability; Probability distributions; Risk analysis; Risks; Smart power grids; Assessment approaches; Economic performance; Failure Probability; On-line risk assessments; Power distributions; Supervisory control; Risk assessment",,,"Institute of Electrical and Electronics Engineers Inc.",,9781538633120,,,"English","IEEE PES Innov. Smart Grid Technol. Conf. - Lat. America, ISGT Lat. America",Conference Paper,"Final",,Scopus,2-s2.0-85043459631
"Silva H.D.O., Basso T., Moraes R.L.D.O.","57200410692;36473118700;6505851607;","Privacy and Data Mining: Evaluating the Impact of Data Anonymization on Classification Algorithms",2017,"Proceedings - 2017 13th European Dependable Computing Conference, EDCC 2017",,, 8123561,"111","116",,3,"10.1109/EDCC.2017.17","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041237797&doi=10.1109%2fEDCC.2017.17&partnerID=40&md5=e4da33d4563e7502cc6f4a685d7f115f","School of Technology, University of Campinas, Limeira, São Paulo, 30332-0250, Brazil","Silva, H.D.O., School of Technology, University of Campinas, Limeira, São Paulo, 30332-0250, Brazil; Basso, T., School of Technology, University of Campinas, Limeira, São Paulo, 30332-0250, Brazil; Moraes, R.L.D.O., School of Technology, University of Campinas, Limeira, São Paulo, 30332-0250, Brazil","Data anonymization is a technique used to increase the assurance that private data is not accessible to third parties. In data mining processes, anonymization can impact the results, since anonymized data may hinder the data analysis performed by algorithms commonly used in this context. The goal of this Practical Experience Report is to evaluate the accuracy and per-formance impact of data anonymization on data mining classifiers results. This is done through comparisons of their execution using original and anonymized data. A sample of real data generated by a Brazilian city transportation system associated to fictitious users was anonymized at different stages and classification algorithms, such as ZeroR, KNN (k - Nearest Neighbor), and Naive Bayes, were applied. Contrary to expectations, when the anonymization techniques were introduced in some classes, the accuracy was raised, as well as performance, reducing execution time. These results demonstrate that data anonymization techniques, when properly applied, can contribute to the effectiveness of data mining classifiers. © 2017 IEEE.","Anonymization; Classification; Data Mining; Data utility; Privacy","Barium compounds; Classification (of information); Data privacy; Nearest neighbor search; Anonymization; Classification algorithm; Data anonymization; Data mining process; Data utilities; K-nearest neighbors; Practical experience; Transportation system; Data mining",,,"Institute of Electrical and Electronics Engineers Inc.",,9781538606025,,,"English","Proc. - Eur. Dependable Comput. Conf., EDCC",Conference Paper,"Final",,Scopus,2-s2.0-85041237797
"Silva D.R.D., Martins S.D.L., MacIel C.","57201089302;8857127100;56370827200;","Identification and systematization of indicatives and data mining techniques for detecting evasion in distance education",2017,"12th Latin American Conference on Learning Objects and Technologies, LACLO 2017","2017-January",,,"1","8",,,"10.1109/LACLO.2017.8120892","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043376887&doi=10.1109%2fLACLO.2017.8120892&partnerID=40&md5=23b05328cf3ee4b3a8a33a946c41b9ac","Instituto Federal Do Mato Grosso, Universidade Federal Fluminense, Cuiabá, Brazil; Instituto de Computacąõ, Universidade Federal Fluminense, Niteroí, Brazil; Instituto de Computacąõ, Universidade Federal de Mato Grosso, Cuiabá, Brazil","Silva, D.R.D., Instituto Federal Do Mato Grosso, Universidade Federal Fluminense, Cuiabá, Brazil; Martins, S.D.L., Instituto de Computacąõ, Universidade Federal Fluminense, Niteroí, Brazil; MacIel, C., Instituto de Computacąõ, Universidade Federal de Mato Grosso, Cuiabá, Brazil","This article presents a survey of the factors that indicate evasion in distance education, as well as the data mining techniques that are being used in the detection of evasion. As a methodology, we have used the systematic review, analyzing the works published in the last five years. The result indicated that there are multiple factors that influence evasion, which were systematized in four dimensions, being related to the students, the institution, the teachers and external factors. © 2017 IEEE.","Distance Education and Data Mining; Dropout Student; Evasion","Distance education; Students; Teaching; Evasion; External factors; Four dimensions; Multiple factors; Systematic Review; Data mining",,"Casali A.Rivas M.C.Diaz A.Sprock A.S.","Institute of Electrical and Electronics Engineers Inc.",,9781538623763,,,"Portuguese","Lat. Am. Conf. Learn. Objects Technol., LACLO",Conference Paper,"Final",,Scopus,2-s2.0-85043376887
"Gonçalves P., Correa G., Porto M., Zatt B., Agostini L.","57201809894;35316720100;23398162600;15926342600;7003901148;","Multiple early-termination scheme for TZSearch algorithm based on data mining and decision trees",2017,"2017 IEEE 19th International Workshop on Multimedia Signal Processing, MMSP 2017","2017-January",,,"1","6",,5,"10.1109/MMSP.2017.8122245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043520824&doi=10.1109%2fMMSP.2017.8122245&partnerID=40&md5=f3f297077b83ecd9259f44ef182d5433","Video Technology Research Group (ViTech), Federal University of Pelotas (UFPel), Pelotas, Brazil","Gonçalves, P., Video Technology Research Group (ViTech), Federal University of Pelotas (UFPel), Pelotas, Brazil; Correa, G., Video Technology Research Group (ViTech), Federal University of Pelotas (UFPel), Pelotas, Brazil; Porto, M., Video Technology Research Group (ViTech), Federal University of Pelotas (UFPel), Pelotas, Brazil; Zatt, B., Video Technology Research Group (ViTech), Federal University of Pelotas (UFPel), Pelotas, Brazil; Agostini, L., Video Technology Research Group (ViTech), Federal University of Pelotas (UFPel), Pelotas, Brazil","The latest video compression standards, such as the H.264/AVC and the High Efficiency Video Coding (HEVC), provide fast Motion Estimation (ME) algorithms in their reference software aiming at complexity reduction. Test Zone Search (TZS) is the state-of-the-art fast ME algorithm, currently deployed in the reference HEVC encoder due to its great coding efficiency. However, ME is still one of the main sources of complexity in HEVC. This paper proposes an early-termination scheme for TZS, called e-TZS, based on an extensive data mining process on ME attributes. The data mining process allowed identifying the most relevant information during the encoding process to build a set of decision tree models that terminate TZS in different steps of its execution. The e-TZS scheme was implemented in the HEVC reference software and achieved average decision precision of 94.2%. Experimental results showed an average complexity reduction of 62.53% in TZS, with a negligible BD-rate increase of only 0.49%, in comparison to the original algorithm. © 2017 IEEE.","Data mining; Decision trees; Early termination; Motion estimation; Test zone search","Decision trees; Efficiency; Image coding; Image compression; Motion estimation; Motion Picture Experts Group standards; Multimedia signal processing; Signal encoding; Signal processing; Trees (mathematics); Video signal processing; Complexity reduction; Decision tree models; Early termination; Early termination schemes; Fast motion estimation; High Efficiency Video Coding (HEVC); Test zone; Video compression standards; Data mining",,,"Institute of Electrical and Electronics Engineers Inc.",,9781509036493,,,"English","IEEE Int. Workshop Multimed. Signal Proces., MMSP",Conference Paper,"Final",,Scopus,2-s2.0-85043520824
"Spolaôr N., Lorena A.C., Diana Lee H.","35088722200;7801325731;57201032964;","Feature Selection via Pareto Multi-objective Genetic Algorithms",2017,"Applied Artificial Intelligence","31","9-10",,"764","791",,3,"10.1080/08839514.2018.1444334","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042911854&doi=10.1080%2f08839514.2018.1444334&partnerID=40&md5=8aff9a3da2249d4cb3e1e545419f5dc0","Laboratory of Computational Intelligence (LABIC), University of São Paulo (USP), São Carlos, Brazil; Laboratory of Bioinformatics (LABI), Western Paraná State University (UNIOESTE), Foz do Iguaçu, Brazil; Science and Technology Institute (STI), Federal University of São Paulo (UNIFESP), São José dos Campos, Brazil","Spolaôr, N., Laboratory of Computational Intelligence (LABIC), University of São Paulo (USP), São Carlos, Brazil, Laboratory of Bioinformatics (LABI), Western Paraná State University (UNIOESTE), Foz do Iguaçu, Brazil; Lorena, A.C., Science and Technology Institute (STI), Federal University of São Paulo (UNIFESP), São José dos Campos, Brazil; Diana Lee, H., Laboratory of Bioinformatics (LABI), Western Paraná State University (UNIOESTE), Foz do Iguaçu, Brazil","Feature selection, an important combinatorial optimization problem in data mining, aims to find a reduced subset of features of high quality in a dataset. Different categories of importance measures can be used to estimate the quality of a feature subset. Since each measure provides a distinct perspective of data and of which are their important features, in this article we investigate the simultaneous optimization of importance measures from different categories using multi-objective genetic algorithms grounded in the Pareto theory. An extensive experimental evaluation of the proposed method is presented, including an analysis of the performance of predictive models built using the selected subsets of features. The results show the competitiveness of the method in comparison with six feature selection algorithms. As an additional contribution, we conducted a pioneer, rigorous, and replicable systematic review on related work. As a result, a summary of 93 related papers strengthens features of our method. © 2017 Taylor & Francis.",,"Combinatorial optimization; Data mining; Genetic algorithms; Optimization; Combinatorial optimization problems; Experimental evaluation; Feature selection algorithm; Importance measure; Important features; Multi-objective genetic algorithm; Pareto multi-objective genetic algorithms; Simultaneous optimization; Feature extraction","Spolaôr, N.; Laboratory of Bioinformatics (LABI), Western Paraná State University (UNIOESTE), Presidente Tancredo Neves Avenue, 6731, Brazil; email: newtonspolaor@gmail.com",,"Taylor and Francis Inc.",08839514,,AAINE,,"English","Appl Artif Intell",Article,"Final",,Scopus,2-s2.0-85042911854
