Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Correspondence Address,Editors,Publisher,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Access Type,Source,EID
"Joia P., Paulovich F.V., Coimbra D., Cuminato J.A., Nonato L.G.","55002067500;15036217100;57207108454;6602645276;6602679094;","Local Affine Multidimensional Projection",2011,"IEEE Transactions on Visualization and Computer Graphics","17","12", 6065024,"2563","2571",,122,"10.1109/TVCG.2011.220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864255933&doi=10.1109%2fTVCG.2011.220&partnerID=40&md5=5216b83585cfc567cf95512ca3627341","Universidade de São Paulo, Brazil","Joia, P., Universidade de São Paulo, Brazil; Paulovich, F.V., Universidade de São Paulo, Brazil; Coimbra, D., Universidade de São Paulo, Brazil; Cuminato, J.A., Universidade de São Paulo, Brazil; Nonato, L.G., Universidade de São Paulo, Brazil","Multidimensional projection techniques have experienced many improvements lately, mainly regarding computational times and accuracy. However, existing methods do not yet provide flexible enough mechanisms for visualization-oriented fully interactive applications. This work presents a new multidimensional projection technique designed to be more flexible and versatile than other methods. This novel approach, called Local Affine Multidimensional Projection (LAMP), relies on orthogonal mapping theory to build accurate local transformations that can be dynamically modified according to user knowledge. The accuracy, flexibility and computational efficiency of LAMP is confirmed by a comprehensive set of comparisons. LAMP's versatility is exploited in an application which seeks to correlate data that, in principle, has no connection as well as in visual exploration of textual documents. © 2011 IEEE.","High dimensional data; Multidimensional projection; Visual data mining","Computational time; High dimensional data; Interactive applications; Local transformations; Multidimensional projection; Projection techniques; Visual data mining; Visual exploration; Computer graphics; Software engineering; Data mining","Joia, P.; Universidade de São PauloBrazil; email: pjoia@icmc.usp.br",,,10772626,,ITVGE,,"English","IEEE Trans Visual Comput Graphics",Article,"Final",,Scopus,2-s2.0-84864255933
"Ströele V., Silva R., de Souza M.F., de Mello C.E.R., Souza J.M., Zimbrão G., Oliveira J.","35191111500;56188079000;34969008400;24472848300;7103050923;8896320900;7202452493;","Identifying workgroups in Brazilian scientific social networks",2011,"Journal of Universal Computer Science","17","14",,"1951","1970",,6,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855607706&partnerID=40&md5=4965b1b97f61a7fdbb3dbc85386fff1d","PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; DCC/IM, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil","Ströele, V., PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Silva, R., PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; de Souza, M.F., PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; de Mello, C.E.R., PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Souza, J.M., PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Zimbrão, G., PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; Oliveira, J., DCC/IM, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil","Social networks are social structures consisting of individuals or organizations, usually represented by nodes tied by one or more types of relationships. Although these structures are often complex, analyzing them enables us to detect several inter and intra connections amongst people in and outside their organizations. In this context, we present an approach using data mining techniques in order to identify intra and inter organizational linkages amongst groups of people with similar profiles. Using clustering techniques, we identify groups of people in a way that allows us to evaluate how researchers collaborate in the Brazilian scientific scenario of Computing Science. Besides this, we are able to understand how research flows amongst the best universities and research centres in Brazil. Understanding the Scientific Brazilian scenario can help the development of research in other scenario or even in other Social Network Types. © J.UCS.","Data mining; Group detection; Scientific collaboration; Scientific social networks analysis",,"Ströele, V.; PESC/COPPE, Federal University of Rio de Janeiro, Rio de Janeiro, Brazil; email: zimbrao@cos.ufrj.br",,,0958695X,,,,"English","J. Univers. Comput. Sci.",Article,"Final",,Scopus,2-s2.0-84855607706
"Yamaguchi J.K., Dias M.M.","55336309000;55938900100;","A study about influenceable parameters in the choice of visualization techniques based on grounded theory",2011,"Proc. of the IADIS Int. Conf. Computer Graphics, Visualization, Computer Vision and Image Processing 2011, Part of the IADIS Multi Conf. on Computer Science and Information Systems 2011, MCCSIS 2011",,,,"177","184",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865000407&partnerID=40&md5=c5fcc6d5eae8c447c0ae07a9bf0c557f","State University of Maringá, Av. Colombo, 5.790, Maringá - Paraná, Brazil","Yamaguchi, J.K., State University of Maringá, Av. Colombo, 5.790, Maringá - Paraná, Brazil; Dias, M.M., State University of Maringá, Av. Colombo, 5.790, Maringá - Paraná, Brazil","When visualization techniques are used to analyze results from a knowledge extraction process, it is necessary to choose the techniques according to certain criteria to ensure that the display is able to represent data as best as possible, especially when they are applied directly on data as an inference tool to extract information or as a way of data mining to get knowledge. In this context, this paper describes the parameters to be considered in the choice of these techniques in order to assist the analyst in the task of data exploration. These parameters are: data type, task type, data volume, dimensionality (number of attributes) and positioning of the attributes in the graph. The method used to identify the parameters is based on the Grounded Theory methodology. Further, this paper presents an analysis about the relation between that parameters and the visualization techniques of the different categories. © 2011 IADIS.","Data visualization; Knowledge discovery; Visualization techniques","Data exploration; Data type; Data volume; Grounded theory; Inference tools; Knowledge extraction; Task type; Visualization technique; Computer science; Data mining; Data visualization; Information systems; Visualization; Computer vision","Yamaguchi, J.K.; State University of Maringá, Av. Colombo, 5.790, Maringá - Paraná, Brazil",,,,9789728939489,,,"English","Proc. IADIS Int. Conf. Comput. Graph., Vis., Comput. Vis. Image Process., Part IADIS Multi Conf. Comput. Sci. Inf. Syst., , M",Conference Paper,"Final",,Scopus,2-s2.0-84865000407
"Ramos E.C., Santoro F.M., Baião F.","55250846400;10040209400;6603350945;","A method for discovering the relevance of external context variables to business processes",2011,"KMIS 2011 - Proceedings of the International Conference on Knowledge Management and Information Sharing",,,,"399","408",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862191480&partnerID=40&md5=a980e20747832e77dc7ce47e5767b3ca","NP2Tec, Department of Applied Informatics, Federal University of the State of Rio de Janeiro (UNIRIO), Rio de Janeiro, Brazil","Ramos, E.C., NP2Tec, Department of Applied Informatics, Federal University of the State of Rio de Janeiro (UNIRIO), Rio de Janeiro, Brazil; Santoro, F.M., NP2Tec, Department of Applied Informatics, Federal University of the State of Rio de Janeiro (UNIRIO), Rio de Janeiro, Brazil; Baião, F., NP2Tec, Department of Applied Informatics, Federal University of the State of Rio de Janeiro (UNIRIO), Rio de Janeiro, Brazil","Organizations have been demanded to efficiently detect and respond to changes in their environment, which depends on its ability to adapt their business processes. Taking internal and external environment variables into account enables to address issues, such as, how a business process was executed last time the country experienced a similar economic scenario; whether that process execution brought positive results or not; which were the external environmental reasons that provoked changes in previous process executions. These environmental variables are typically referred in the literature as the context of the process. In this paper, we propose a method to identify and prioritize external variables that impact the execution of specific activities of a process. The proposed method applies competitive intelligence concepts and data mining techniques, and was evaluated in a case study.","Business Process; Competitive intelligence; External context; KDD; Knowledge management","Business Process; Data mining techniques; Environmental reasons; Environmental variables; External context; External environments; KDD; Process execution; Specific activity; Competition; Competitive intelligence; Information analysis; Knowledge management; Management science","Ramos, E.C.; NP2Tec, Department of Applied Informatics, Federal University of the State of Rio de Janeiro (UNIRIO), Rio de Janeiro, Brazil; email: eduardo.ramos@uniriotec.br",,,,9789898425812,,,"English","KMIS - Proc. Int. Conf. Knowl. Manage. Inf. Shar.",Conference Paper,"Final",,Scopus,2-s2.0-84862191480
"De Souza J.A., Camilo-Junior C.G.","55356632300;26421044900;","A sales forecasting model for an automotive distributing company",2011,"Proceedings of the 2011 International Conference on Artificial Intelligence, ICAI 2011","2",,,"743","749",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866062861&partnerID=40&md5=d966b91a9195561069f6d2af7b62e38d","Faculty of Sciences and Technology, Federal University of Grande Dourados, Dourados, MS, Brazil; Institute of Informatics, Federal University of Goias, Goiania, GO, Brazil","De Souza, J.A., Faculty of Sciences and Technology, Federal University of Grande Dourados, Dourados, MS, Brazil; Camilo-Junior, C.G., Institute of Informatics, Federal University of Goias, Goiania, GO, Brazil","One way to improve inventory management is to analyze sales forecasting information because those data can improve decision making. Thus, this paper proposes the application of Artificial Neural Networks (ANN) to generate two prediction models. The first one is for a product and the second model is for a group of products of an automotive distributing company in Brazil. Different architectures of ANN were tested to identify the best configuration. The results show a good performance of ANN for the scenarios analyzed.","Artificial Neural Networks; Data Mining; Forecast; Multilayer Perceptron","Distributing companies; Forecast; Inventory management; Multi layer perceptron; Prediction model; Sales forecasting; Data mining; Forecasting; Inventory control; Neural networks; Sales; Industry","De Souza, J.A.; Faculty of Sciences and Technology, Federal University of Grande Dourados, Dourados, MS, Brazil",,,,9781601321855,,,"English","Proc. Int. Conf. Artif. Intell., ICAI",Conference Paper,"Final",,Scopus,2-s2.0-84866062861
"Barros R.C., Cerri R., Jaskowiak P.A., De Carvalho A.C.P.L.F.","35247802600;56277443600;37020111100;35581825800;","A bottom-up oblique decision tree induction algorithm",2011,"International Conference on Intelligent Systems Design and Applications, ISDA",,, 6121697,"450","456",,18,"10.1109/ISDA.2011.6121697","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857523718&doi=10.1109%2fISDA.2011.6121697&partnerID=40&md5=001bc73e2e4a8e92617baf5ad8668d11","Department of Computer Science, ICMC, University of São Paulo (USP), São Carlos - SP, Brazil","Barros, R.C., Department of Computer Science, ICMC, University of São Paulo (USP), São Carlos - SP, Brazil; Cerri, R., Department of Computer Science, ICMC, University of São Paulo (USP), São Carlos - SP, Brazil; Jaskowiak, P.A., Department of Computer Science, ICMC, University of São Paulo (USP), São Carlos - SP, Brazil; De Carvalho, A.C.P.L.F., Department of Computer Science, ICMC, University of São Paulo (USP), São Carlos - SP, Brazil","Decision tree induction algorithms are widely used in knowledge discovery and data mining, specially in scenarios where model comprehensibility is desired. A variation of the traditional univariate approach is the so-called oblique decision tree, which allows multivariate tests in its non-terminal nodes. Oblique decision trees can model decision boundaries that are oblique to the attribute axes, whereas univariate trees can only perform axis-parallel splits. The majority of the oblique and univariate decision tree induction algorithms perform a top-down strategy for growing the tree, relying on an impurity-based measure for splitting nodes. In this paper, we propose a novel bottom-up algorithm for inducing oblique trees named BUTIA. It does not require an impurity-measure for dividing nodes, since we know a priori the data resulting from each split. For generating the splitting hyperplanes, our algorithm implements a support vector machine solution, and a clustering algorithm is used for generating the initial leaves. We compare BUTIA to traditional univariate and oblique decision tree algorithms, C4.5, CART, OC1 and FT, as well as to a standard SVM implementation, using real gene expression benchmark data. Experimental results show the effectiveness of the proposed approach in several cases. © 2011 IEEE.","bottom-up induction; clustering; hybrid intelligent systems; oblique decision trees; SVM","bottom-up induction; clustering; Hybrid intelligent system; Oblique decision tree; SVM; Clustering algorithms; Decision trees; Gene expression; Intelligent systems; Support vector machines; Systems analysis; Trees (mathematics); Data mining","Barros, R.C.; Department of Computer Science, ICMC, University of São Paulo (USP), São Carlos - SP, Brazil; email: rcbarros@icmc.usp.br",,,21647143,9781457716751,,,"English","Int. Conf. Intell. Syst. Des. Appl., ISDA",Conference Paper,"Final",,Scopus,2-s2.0-84857523718
"Nogueira T.M., Rezende S.O., Camargo H.A.","25633974000;7005154055;6604005747;","Fuzzy cluster descriptor extraction for flexible organization of documents",2011,"Proceedings of the 2011 11th International Conference on Hybrid Intelligent Systems, HIS 2011",,, 6122160,"528","533",,5,"10.1109/HIS.2011.6122160","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856737343&doi=10.1109%2fHIS.2011.6122160&partnerID=40&md5=42d1333dece8ce7cf314bbc6cb8ce05a","Institute of Mathematics and Computer Science, University of São Paulo, Brazil; Department of Computer Science, Federal University of São Carlos, Brazil","Nogueira, T.M., Institute of Mathematics and Computer Science, University of São Paulo, Brazil; Rezende, S.O., Institute of Mathematics and Computer Science, University of São Paulo, Brazil; Camargo, H.A., Department of Computer Science, Federal University of São Carlos, Brazil","The text mining process and its set of techniques have been widely used in order to look for new knowledge in textual documents, which can be recovered by information retrieval systems. There is a variety of methods developed to automatically organize documents based on the knowledge extracted from their content. The management of imprecision and uncertainty is very important to improve these methods. Therefore, this work proposes a method to manage imprecision and uncertainty in document organization, by clustering the documents in fuzzy clusters and extracting cluster descriptors. The proposed method was evaluated and the obtained results showed that this is a promising approach to deal with the problem of imprecision and uncertainty when organizing textual documents. © 2011 IEEE.","document organization; fuzzy clustering; information retrieval; text mining","Descriptors; Document organization; Fuzzy clusters; text mining; Textual documents; Data mining; Fuzzy clustering; Information retrieval systems; Intelligent systems; Text processing; Information retrieval","Nogueira, T.M.; Institute of Mathematics and Computer Science, University of São PauloBrazil; email: tatiane@icmc.usp.br",,,,9781457721502,,,"English","Proc. Int. Conf. Hybrid Intelligent Syst., HIS",Conference Paper,"Final",,Scopus,2-s2.0-84856737343
"Machado K.S., Winck A.T., Ruiz D.D., De Souza O.N.","23389905800;34870759800;56187800200;7003541012;","Mining flexible-receptor molecular docking data",2011,"Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery","1","6",,"532","541",,7,"10.1002/widm.46","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865608386&doi=10.1002%2fwidm.46&partnerID=40&md5=072ba560ec5af3489165aba3fb96c49e","Laborat́orio de Bioinformática, Modelagem e Simulação de Biossistemas, Faculdade de Informática, Porto Alegre, RS, Brazil; Grupo de Pesquisa em Inteligência de Negócio, Faculdade de Inform ática, Porto Alegre, RS, Brazil; Universidade Federal do Rio Grande, Centro de Ciências Computacionais-C3, Rio Grande, RS, Brazil","Machado, K.S., Laborat́orio de Bioinformática, Modelagem e Simulação de Biossistemas, Faculdade de Informática, Porto Alegre, RS, Brazil, Universidade Federal do Rio Grande, Centro de Ciências Computacionais-C3, Rio Grande, RS, Brazil; Winck, A.T., Grupo de Pesquisa em Inteligência de Negócio, Faculdade de Inform ática, Porto Alegre, RS, Brazil; Ruiz, D.D., Grupo de Pesquisa em Inteligência de Negócio, Faculdade de Inform ática, Porto Alegre, RS, Brazil; De Souza, O.N., Laborat́orio de Bioinformática, Modelagem e Simulação de Biossistemas, Faculdade de Informática, Porto Alegre, RS, Brazil","Knowledge discovery in databases has become an integral part of practically every aspect of bioinformatics research, which usually produces, and has to process, very large amounts of data. Rational drug design is one of the current scientific areas that has greatly benefited from bioinformatics, particularly a step, which analyzes receptor-ligand interactions via molecular docking simulations. An important challenge is the inclusion of the receptor flexibility since they can become computationally very demanding. We have represented this explicit flexibility as a series of different conformations derived from a molecular dynamics simulation trajectory of the receptor. This model has been termed as the fully flexible receptor (FFR) model. In our studies, the receptor is the enzyme InhA from Mycobacterium tuberculosis, which is the major drug target for the treatment of tuberculosis. The FFR model of InhA (named FFR InhA) was docked to four ligands, namely, nicotinamide adenine dinucleotide, pentacyano(isoniazid)ferrate II, triclosan, and ethionamide, thus, generating very large amounts of data, which needs to be mined to produce useful knowledge to help accelerate drug discovery and development. Very little work has been done in this area. In this article, we review our work on the application of classification decision trees, regression model tree, and association rules using properly preprocessed data of the FFR molecular docking results, and show how they can provide an improved understanding of the FFR InhA-ligand behavior. Furthermore, we explain how data mining techniques can support the acceleration of molecular docking simulations of FFR models. © 2011 John Wiley & Sons, Inc.",,"Classification decision; Data mining techniques; Drug Design; Drug discovery; Drug targets; Integral part; Knowledge discovery in database; Large amounts of data; Molecular docking; Molecular docking simulations; Molecular dynamics simulations; Mycobacterium tuberculosis; Nicotinamide adenine dinucleotides; Pre-processed data; Receptor flexibility; Receptor-ligand interactions; Regression model; Triclosan; Amides; Bioinformatics; Decision trees; Forestry; Ligands; Molecular dynamics; Molecular modeling; Regression analysis; Trees (mathematics); Tubes (components); Computer simulation; Amides; Ligands; Mathematics; Regression Analysis; Simulation; Trees","Machado, K.S.; Universidade Federal do Rio Grande, Centro de Ciências Computacionais-C3, Rio Grande, RS, Brazil; email: karina.machado@pucrs.br",,,19424787,,,,"English","Wiley Interdiscip. Rev. Data Min. Knowl. Discov.",Article,"Final",,Scopus,2-s2.0-84865608386
"Mendes E.L., Alves M.C.S., Bou-Issa F.C.","57196765079;57196795553;55695517900;","The short term load forecasting at the brazilian interconnected power system - BIPS",2011,"CIGRE International Symposium Recife 2011 on Assessing and Improving Power System Security, Reliability and Performance in Light of Changing Energy Sources",,,,"","",8,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877678575&partnerID=40&md5=d0355becb5719818152082142ac07ec6","ONS, Brazil","Mendes, E.L., ONS, Brazil; Alves, M.C.S., ONS, Brazil; Bou-Issa, F.C., ONS, Brazil","This paper aims at presenting the decision-making process held at the Brazilian Power System Operator - ONS regarding short-term load forecasting. This process is one of the basic inputs for the Daily Scheduling of Electrical Energy Production and its main target is to improve the forecasting accuracy in the areas and subsystems controlled and monitored by ONS' real-time operation. Time series models, statistical methods and data analysis are used to perform decision-making in forecasting. Moreover, IT technologies such as WebServices, ETL and Data Mining tools have been used to ensure the efficiency of this process, mainly due to the fact that there is a large volume of data to be analysed and handled daily in a short run.","Brazilian power system operator - ONS; Data analysis; Short-term load forecasting; Time series models and it technologies","Brazilian Power Systems; Decision making process; Electrical energy; Forecasting accuracy; It technologies; Real-time operation; Short term load forecasting; Time series models; Data reduction; Time series; Electric load forecasting","Mendes, E.L.; ONSBrazil; email: evandro@ons.org.br",,,,9782858731336,,,"English","CIGRE Int. Symp. Recife Assessing Improv. Power Syst. Secur., Reliab. Perform. Light Changing Energy Sources",Conference Paper,"Final",,Scopus,2-s2.0-84877678575
"Dunand C., Mathé C., Lazzarotto F., Margis R., Margis-Pinheiro M.","57204256510;7005254618;36554501200;7004633073;6602003579;","Ascorbate peroxidase-related (APx-R) is not a duplicable gene",2011,"Plant Signaling and Behavior","6","12",,"1908","1913",,7,"10.4161/psb.6.12.18098","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856660506&doi=10.4161%2fpsb.6.12.18098&partnerID=40&md5=ae2c78756fb89cc568be90d03d4cb1f3","Université de Toulouse, Laboratoire de Recherche en Sciences Végétales, France; CNRS, Castanet-Tolosan, France; Departamento de Genética, Brazil; Centro de Biotecnologia, Brazil; Departamento de Biofísica Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil","Dunand, C., Université de Toulouse, Laboratoire de Recherche en Sciences Végétales, France, CNRS, Castanet-Tolosan, France; Mathé, C., Université de Toulouse, Laboratoire de Recherche en Sciences Végétales, France, CNRS, Castanet-Tolosan, France; Lazzarotto, F., Departamento de Genética, Brazil; Margis, R., Centro de Biotecnologia, Brazil, Departamento de Biofísica Universidade Federal do Rio Grande do Sul, Porto Alegre, Brazil; Margis-Pinheiro, M., Departamento de Genética, Brazil","Phylogenetic, genomic and functional analyses have allowed the identification of a new class of putative heme peroxidases, so called APx-R (Apx-Related). This new class, mainly present in the green lineage (including green algae and land plants), can also be detected in other unicellular chloroplastic organisms. Except for recent Apx-R extra-copies lost after chromosomal or segmental duplications. In a similar way, most Apx-R co-expressed genes in Arabidopsis genome do not have conserved extra-copies after chromosomal duplications and are predicted to be localized in organelles, as are the APx-R. The member of this gene network can be considered a unique gene, well conserved through the evolution due to a strong negative selection pressure and a low evolution rate. © 2011 Landes Bioscience.","Ascorbate peroxidase; Gene duplication; Selection pressure; Single-copy gene","Arabidopsis protein; ascorbate peroxidase; Arabidopsis; article; data mining; duplicate gene; enzymology; gene expression regulation; genetics; molecular evolution; nucleotide sequence; phylogeny; ploidy; Arabidopsis; Arabidopsis Proteins; Ascorbate Peroxidases; Conserved Sequence; Data Mining; Evolution, Molecular; Gene Expression Regulation, Plant; Genes, Duplicate; Phylogeny; Ploidies; Arabidopsis; Chlorophyta; Embryophyta","Dunand, C.; Université de Toulouse, Laboratoire de Recherche en Sciences VégétalesFrance; email: christophe.dunand@lrsv.ups-tlse.fr",,,15592316,,,"22231200","English","Plant. Signal. Behav.",Article,"Final",Open Access,Scopus,2-s2.0-84856660506
"Villwock R., Steiner M.T.A., Siqueira P.H.","24484173200;8901199600;8901199700;","Pattern clustering using ants colony, Ward Method and Kohonen Maps",2011,"ECTA 2011 FCTA 2011 - Proceedings of the International Conference on Evolutionary Computation Theory and Applications and International Conference on Fuzzy Computation Theory and Applications",,,,"137","145",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862168530&partnerID=40&md5=667e35c07252666a1b435319f42ccb82","University of West of Paraná, Universitária Street, 2069, Cascavel, Brazil; Federal University of Paraná, PO BOX 19081, Curitiba, Brazil","Villwock, R., University of West of Paraná, Universitária Street, 2069, Cascavel, Brazil; Steiner, M.T.A., Federal University of Paraná, PO BOX 19081, Curitiba, Brazil; Siqueira, P.H., Federal University of Paraná, PO BOX 19081, Curitiba, Brazil","The goal of this paper is to propose improvements to the ACA (Ant-based Clustering Algorithm), and evaluate its performance relative to the Ward Method; to the One-dimensional Kohonen Maps and to the ACAM (Ant-based Clustering Algorithm Modified) algorithm. The algorithm containing the improvements will be referred here by ""proposed"" algorithm. Its the main changes were: the introduction of a comparison between the probability of dropping a pattern at the position chosen randomly and the probability of dropping this pattern at its current position; the introduction of an evaluation of the probability of a neighboring position when the decision to drop a pattern is positive and the cell in which the pattern should be dropped is occupied; and the replacement of the pattern carried by an ant, in case this pattern is not dropped within 100 consecutive iterations. To assess the performance of the proposed algorithm three real and public databases were used (Iris, Wine and Pima Indians Diabetes). The results showed superiority of the proposed algorithm when comparing with the ACAM algorithm in two of the three databases.","Ant-based Clustering; Data mining; Metaheuristics","Ant-based clustering; Ant-based clustering algorithm; Meta heuristics; Pattern clustering; Public database; Ward method; Clustering algorithms; Data mining; Probability","Villwock, R.; University of West of Paraná, Universitária Street, 2069, Cascavel, Brazil; email: rosangela.villwock@unioeste.br",,,,9789898425836,,,"English","ECTA FCTA - Proc. Int. Conf. Evol. Comput. Theory Appl. Int. Conf. Fuzzy Comput. Theory Appl.",Conference Paper,"Final",,Scopus,2-s2.0-84862168530
"Appel A.P., Hruschka Jr. E.R.","55516826700;57194234770;","Prophet - A link-predictor to learn new rules on NELL",2011,"Proceedings - IEEE International Conference on Data Mining, ICDM",,, 6137479,"917","924",,15,"10.1109/ICDMW.2011.142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857184321&doi=10.1109%2fICDMW.2011.142&partnerID=40&md5=c702ec8933b30a4fd820dd059ffb39ff","Federal University of Espírito Santo, CEUNES, UFES, São Mateus, ES, Brazil; Federal University of São Carlos, UFSCar, São Carlos - SP, Brazil","Appel, A.P., Federal University of Espírito Santo, CEUNES, UFES, São Mateus, ES, Brazil; Hruschka Jr., E.R., Federal University of São Carlos, UFSCar, São Carlos - SP, Brazil","Link prediction is a task that in graph-based data models, as well as, in complex networks not only to predict edges that will appear in a near future but also to find missing edges. NELL is a never ending language learner system that has the ability to continuously learn to extract structured information from unstructured text (fetched from web pages) and map this information to a continuously growing knowledge base. NELL's knowledge base can be seen as a complex network, allowing us to apply graph mining techniques to extract new knowledge and enhance the system performance. In this paper we present Prophet, a link prediction component that can be connected to NELL allowing the it to infer new rules and misplaced connections among nodes, thus, helping the never-ending system to learn more and better each day. We also show that Prophet can extract new knowledge that cannot be obtained using traditional first order rule extraction procedures. © 2011 IEEE.","Common neighbors; Graph mining; Link prediction; Never-endinglearning","Common neighbors; Complex networks; First order; Graph mining; Graph-based; Knowledge base; Link prediction; Never-endinglearning; Rule extraction; Structured information; Forecasting; Knowledge based systems; Data mining","Appel, A.P.; Federal University of Espírito Santo, CEUNES, UFES, São Mateus, ES, Brazil; email: anaappel@ceunes.ufes.br",,,15504786,9780769544090,,,"English","Proc. IEEE Int. Conf. Data Min. ICDM",Conference Paper,"Final",,Scopus,2-s2.0-84857184321
"Lee H.D., Jung W., da Silva A.C., da Costa L.H.D., Espindola B., Coy C.S.R., Fagundes J.J., Wu F.C.","35088365000;55618467300;55618103200;56353578100;55539523200;6701916486;7004120983;12344807700;","Prototype system to manage data on coloproctology surgery",2011,"Journal of Coloproctology","31","4",,"351","361",,2,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874759860&partnerID=40&md5=0c8594420ac15f28e779ed9c881ce69d","Bioinformatics laboratory (LABI) of the Universidade Estadual do Oeste do Paraná (UNIOESTE), Foz do Iguaçu (PR), Brazil; School of Medical Sciences of Universidade Estadual de Campinas (UNICAMP), Campinas (SP), Brazil; LABI at UNIOESTE, Foz do Iguaçu (PR), Brazil; Department of Surgery, Service of Coloproctology and School of Medical Sciences of UNICAMP, Campinas (SP), Brazil; Medical Department of LABI at UNIOESTE, Foz do Iguaçu (PR), Brazil","Lee, H.D., Bioinformatics laboratory (LABI) of the Universidade Estadual do Oeste do Paraná (UNIOESTE), Foz do Iguaçu (PR), Brazil, School of Medical Sciences of Universidade Estadual de Campinas (UNICAMP), Campinas (SP), Brazil; Jung, W., Bioinformatics laboratory (LABI) of the Universidade Estadual do Oeste do Paraná (UNIOESTE), Foz do Iguaçu (PR), Brazil; da Silva, A.C., LABI at UNIOESTE, Foz do Iguaçu (PR), Brazil; da Costa, L.H.D., LABI at UNIOESTE, Foz do Iguaçu (PR), Brazil; Espindola, B., School of Medical Sciences of Universidade Estadual de Campinas (UNICAMP), Campinas (SP), Brazil; Coy, C.S.R., Department of Surgery, Service of Coloproctology and School of Medical Sciences of UNICAMP, Campinas (SP), Brazil; Fagundes, J.J., School of Medical Sciences of Universidade Estadual de Campinas (UNICAMP), Campinas (SP), Brazil; Wu, F.C., Medical Department of LABI at UNIOESTE, Foz do Iguaçu (PR), Brazil","Objective: To develop a prototype system to manage data on coloproctology surgery, aiming at Data Quality (DQ) and the adoption of a DQ monitoring process, which is nonexistent in most biomedical systems. Methods: The construction of the prototype was separated into five steps: analysis of an existing system (legacy), the analysis of requirements and specifications for the new prototype, the development of the model, definition of technologies and the development of a prototype. Results: The analysis of the legacy system revealed several limitations and inconsistencies, which can result in problems concerning the DQ. Therefore, actions to prevent these problems are already being executed at the step of developing the prototype, such as the creation of interactive and more elaborate interfaces, the use of validation mechanisms on data fields and the proposal of a process to monitor inconsistencies and incompleteness in patients' data. Conclusion: The adoption of DQ mechanisms on system development results in building a reliable and consistent database, to assist tasks such as management, scientific research and future intelligent data analysis methods. Future work includes subjective evaluations of DQ indicating the adequacy of the prototype for the users' needs.","Colorectal surgery; Data analysis; Data collection; Data mining; Information systems",,"Lee, H. D.; Laboratório de Bioinformática (LABI), Universidade Estadual do Oeste do Paraná (UNIOESTE), Parque Tecnológico Itaipu (PTI), Av. Tancredo Neves, 6731, Caixa Postal: 39, CEP 85856-970 - Foz do Iguaçu (PR), Brazil; email: labi.unioeste@gmail.com",,,22379363,,,,"English","J. Coloproctol.",Article,"Final",,Scopus,2-s2.0-84874759860
